Date;Heure;prod_eolienne_MWh;prod_solaire_MWh
2024-08-09;21:00;2348;6
2021-10-10;00:00;2689;3
2023-10-26;06:00;5294;1
2024-08-09;22:00;2164;0
2021-10-10;08:00;1376;173
2023-10-26;07:00;5684;2
2024-08-10;04:00;1136;0
2021-10-10;11:00;659;3428
2023-10-26;12:00;6676;1616
2024-08-10;13:00;176;3892
2021-10-10;13:00;1232;4287
2023-10-26;16:00;4627;757
2024-08-10;22:00;1989;2
2021-10-10;23:00;3868;3
2023-10-26;18:00;4518;42
2024-08-10;23:00;2524;2
2021-10-11;01:00;3503;2
2023-10-26;20:00;5573;1
2024-08-11;00:00;2896;2
2021-10-11;02:00;3289;2
2023-10-27;18:00;8184;135
2024-08-11;04:00;2716;0
2021-10-11;08:00;2624;222
2023-10-28;08:00;12288;94
2024-08-11;06:00;2872;11
2021-10-11;17:00;2620;1811
2023-10-28;12:00;13272;3720
2024-08-11;07:00;3261;332
2021-10-11;19:00;2695;19
2023-10-29;06:00;13556;2
2024-08-11;13:00;1543;3836
2021-10-11;22:00;3310;3
2023-10-29;12:00;15016;1945
2024-08-11;15:00;1411;3587
2021-10-11;23:00;3101;3
2023-10-29;19:00;12147;1
2024-08-11;22:00;5823;0
2021-10-12;10:00;1586;2456
2023-10-30;00:00;8448;1
2024-08-12;00:00;6274;0
2021-10-12;11:00;1449;3451
2023-10-30;06:00;6371;1
2024-08-12;01:00;5919;0
2021-10-12;12:00;1865;4018
2023-10-30;11:00;4485;966
2024-08-12;07:00;4354;283
2021-10-12;13:00;2364;4256
2023-10-30;13:00;4622;1410
2024-08-12;14:00;2171;5921
2021-10-12;22:00;3704;3
2023-10-30;15:00;5416;1249
2024-08-12;20:00;2140;198
2021-10-13;02:00;2970;2
2023-10-30;20:00;7401;1
2024-08-12;22:00;1683;0
2021-10-13;06:00;2437;2
2023-10-31;11:00;6430;3777
2024-08-13;00:00;1270;0
2021-10-13;09:00;1787;1256
2023-10-31;12:00;7446;4147
2024-08-13;06:00;1006;9
2021-10-13;10:00;1356;2587
2023-10-31;14:00;8239;3705
2024-08-13;16:00;1071;3977
2021-10-13;11:00;1178;3534
2023-10-31;15:00;8018;2761
2024-08-13;17:00;1419;3027
2021-10-13;21:00;2266;3
2023-10-31;22:00;10138;1
2024-08-13;23:00;1388;0
2021-10-14;10:00;1341;2932
2023-11-01;13:00;14942;2593
2024-08-14;12:00;922;3890
2021-10-14;19:00;870;12
2023-11-01;19:00;13982;1
2024-08-14;23:00;1502;0
2021-10-15;01:00;1388;2
2023-11-02;02:00;16126;1
2024-08-15;02:00;1433;0
2021-10-15;03:00;1513;1
2023-11-02;09:00;15034;624
2024-08-15;09:00;985;2554
2021-10-15;04:00;1537;1
2023-11-02;10:00;13993;1230
2024-08-15;19:00;3243;1090
2021-10-15;08:00;1294;167
2023-11-02;20:00;14806;1
2024-08-15;21:00;2199;3
2021-10-15;09:00;990;1095
2023-11-03;09:00;9035;1120
2024-08-15;23:00;1998;0
2021-10-15;13:00;237;4133
2023-11-03;13:00;9142;2566
2024-08-16;01:00;2432;0
2021-10-16;02:00;1685;2
2023-11-04;00:00;10326;1
2024-08-16;13:00;2004;6282
2021-10-16;03:00;1776;1
2023-11-04;05:00;12904;1
2024-08-16;18:00;2181;2528
2021-10-16;05:00;1577;1
2023-11-04;06:00;14069;2
2024-08-17;03:00;926;0
2021-10-16;14:00;263;4220
2023-11-04;07:00;15465;15
2024-08-17;11:00;1024;4199
2021-10-16;19:00;702;8
2023-11-04;15:00;16175;928
2024-08-17;14:00;1454;4405
2021-10-17;00:00;1729;2
2023-11-04;16:00;15918;466
2024-08-17;16:00;1470;3531
2021-10-17;02:00;1766;2
2023-11-04;18:00;15880;1
2024-08-18;04:00;2087;0
2021-10-17;15:00;1044;3473
2023-11-04;22:00;14947;1
2024-08-18;19:00;3380;911
2021-10-17;20:00;1838;4
2023-11-05;05:00;15183;2
2024-08-19;06:00;1375;3
2021-10-17;23:00;3026;2
2023-11-05;12:00;16469;3430
2024-08-19;15:00;1140;7085
2021-10-18;00:00;2798;2
2023-11-05;19:00;13351;1
2024-08-19;17:00;1184;4710
2021-10-18;02:00;2688;2
2023-11-05;20:00;13228;1
2024-08-20;13:00;3098;7044
2021-10-18;04:00;2657;2
2023-11-05;22:00;12791;1
2024-08-20;21:00;5588;3
2021-10-18;11:00;1977;3034
2023-11-06;05:00;10518;3
2024-08-21;05:00;3710;0
2021-10-18;12:00;1981;3602
2023-11-06;07:00;10698;28
2024-08-21;12:00;1520;6533
2021-10-18;22:00;5085;2
2023-11-06;13:00;11948;3224
2024-08-21;14:00;1032;3944
2021-10-19;01:00;5984;2
2023-11-06;16:00;9015;698
2024-08-21;17:00;2111;5096
2021-10-19;06:00;6443;2
2023-11-06;18:00;9138;1
2024-08-21;20:00;1155;142
2021-10-19;18:00;6571;300
2023-11-06;19:00;9462;1
2024-08-22;02:00;1374;0
2021-10-20;02:00;11215;2
2023-11-07;00:00;7931;1
2024-08-22;05:00;2965;0
2021-10-20;10:00;12027;1147
2023-11-07;11:00;7778;4063
2024-08-22;07:00;3536;250
2021-10-20;11:00;12103;1634
2023-11-08;03:00;6936;1
2024-08-22;15:00;2986;3689
2021-10-20;13:00;12241;2133
2023-11-08;09:00;9992;2221
2024-08-22;17:00;5339;4841
2021-10-21;05:00;10631;1
2023-11-08;10:00;11171;3646
2024-08-22;20:00;3925;120
2021-10-21;06:00;10389;1
2023-11-08;11:00;12288;4439
2024-08-23;00:00;6658;1
2021-10-21;17:00;7155;970
2023-11-08;16:00;14108;842
2024-08-23;03:00;7734;0
2021-10-22;08:00;2954;95
2023-11-09;02:00;9610;1
2024-08-23;12:00;4802;2989
2021-10-22;15:00;4615;2906
2023-11-09;04:00;8240;1
2024-08-23;13:00;4699;3130
2021-10-22;22:00;2344;3
2023-11-09;07:00;9066;3
2024-08-23;14:00;4509;3182
2021-10-23;00:00;1773;2
2023-11-09;08:00;9058;133
2024-08-23;15:00;4225;3080
2021-10-23;02:00;1480;2
2023-11-09;09:00;9318;641
2024-08-23;23:00;3373;0
2021-10-23;12:00;893;4250
2023-11-09;10:00;10181;1317
2024-08-24;03:00;4714;0
2021-10-23;13:00;1017;4430
2023-11-09;13:00;14372;2337
2024-08-24;07:00;6752;198
2021-10-23;20:00;2947;4
2023-11-10;01:00;12512;1
2024-08-24;08:00;6890;1261
2021-10-23;23:00;3660;2
2023-11-10;05:00;13136;1
2024-08-24;12:00;4895;3302
2021-10-24;00:00;3859;2
2023-11-10;09:00;13884;1229
2024-08-24;13:00;5465;3351
2021-10-24;06:00;4096;2
2023-11-10;20:00;14146;1
2024-08-24;16:00;5331;2097
2021-10-24;11:00;2233;3724
2023-11-11;02:00;5809;1
2024-08-24;22:00;7413;2
2021-10-25;03:00;2691;2
2023-11-11;07:00;4493;21
2024-08-24;23:00;6971;2
2021-10-25;05:00;2488;1
2023-11-11;09:00;3505;1763
2024-08-25;05:00;3272;0
2021-10-25;11:00;1532;2480
2023-11-11;19:00;3666;1
2024-08-25;10:00;843;2297
2021-10-25;15:00;2064;2412
2023-11-12;01:00;6224;1
2024-08-25;12:00;1208;3162
2021-10-25;19:00;2547;4
2023-11-12;03:00;7301;1
2024-08-25;15:00;1236;3239
2021-10-25;22:00;3179;2
2023-11-12;09:00;8008;1036
2024-08-26;03:00;1840;0
2021-10-26;18:00;2698;182
2023-11-12;13:00;8163;2230
2024-08-26;09:00;1411;3520
2021-10-27;22:00;4013;2
2023-11-12;20:00;7880;1
2024-08-26;14:00;1419;7727
2021-10-28;01:00;4450;2
2023-11-12;22:00;10147;1
2024-08-26;21:00;1207;2
2021-10-28;09:00;5832;822
2023-11-13;03:00;10382;1
2024-08-26;22:00;1450;1
2021-10-28;11:00;4186;3171
2023-11-13;06:00;13317;1
2024-08-27;00:00;2147;1
2021-10-28;18:00;7295;155
2023-11-13;08:00;14976;426
2024-08-27;02:00;2499;0
2021-10-29;06:00;11732;2
2023-11-14;01:00;12647;1
2024-08-27;09:00;1811;3574
2021-10-29;07:00;12206;2
2023-11-14;09:00;12173;1241
2024-08-27;12:00;1249;7494
2021-10-29;09:00;11830;461
2023-11-14;10:00;11975;2221
2024-08-27;13:00;1240;7688
2021-10-29;15:00;9176;1271
2023-11-14;19:00;15223;1
2024-08-27;15:00;1074;7059
2021-10-29;17:00;7528;355
2023-11-15;05:00;8825;1
2024-08-28;00:00;2389;1
2021-10-29;22:00;5679;2
2023-11-15;10:00;7750;2895
2024-08-28;01:00;1970;1
2021-10-30;01:00;6266;2
2023-11-15;17:00;5299;30
2024-08-28;02:00;1765;0
2021-10-30;22:00;4797;2
2023-11-16;03:00;3219;1
2024-08-28;03:00;1729;0
2021-10-31;08:00;10815;345
2023-11-16;08:00;8851;122
2024-08-28;08:00;2591;1281
2021-10-31;16:00;11110;333
2023-11-16;12:00;12423;2004
2024-08-28;11:00;1209;6298
2021-10-31;22:00;8732;2
2023-11-16;14:00;12872;1824
2024-08-28;15:00;2937;6781
2021-11-01;01:00;8784;2
2023-11-16;19:00;10961;1
2024-08-28;22:00;1917;0
2021-11-01;02:00;8639;2
2023-11-16;21:00;7788;1
2024-08-29;03:00;2057;0
2021-11-01;06:00;8443;1
2023-11-17;00:00;6101;1
2024-08-29;05:00;1728;0
2021-11-01;08:00;7911;248
2023-11-17;01:00;5803;1
2024-08-29;22:00;2404;2
2021-11-01;14:00;8346;2452
2023-11-17;20:00;1939;1
2024-08-30;03:00;2357;0
2021-11-01;16:00;5851;773
2023-11-18;05:00;6189;1
2024-08-30;04:00;2112;0
2021-11-01;18:00;5592;7
2023-11-18;09:00;10797;1670
2024-08-30;17:00;3398;3544
2021-11-02;05:00;4449;2
2023-11-18;10:00;10865;2833
2024-08-30;20:00;4436;51
2021-11-02;07:00;4253;32
2023-11-18;17:00;12124;30
2024-08-30;22:00;4811;2
2021-11-03;02:00;3804;2
2023-11-18;18:00;12571;1
2024-08-31;04:00;3078;0
2021-11-03;04:00;3699;1
2023-11-18;21:00;12802;1
2024-08-31;05:00;2871;0
2021-11-03;15:00;2586;1402
2023-11-19;01:00;11895;1
2024-08-31;06:00;2650;1
2021-11-03;18:00;2925;4
2023-11-19;02:00;11815;1
2024-08-31;08:00;2536;902
2021-11-04;08:00;3001;509
2023-11-19;09:00;12011;1571
2024-08-31;11:00;1529;5145
2021-11-04;10:00;2514;2148
2023-11-19;10:00;12269;2818
2024-08-31;12:00;1302;6034
2021-11-04;18:00;3507;4
2023-11-19;18:00;12620;1
2024-08-31;13:00;1067;6452
2021-11-04;20:00;4533;2
2023-11-19;19:00;12756;1
2024-08-31;16:00;1443;5016
2021-11-05;04:00;3001;2
2023-11-19;20:00;12770;1
2024-09-01;00:00;4179;0
2021-11-05;15:00;1524;1591
2023-11-19;23:00;12053;1
2024-09-01;06:00;2884;0
2021-11-06;02:00;2539;2
2023-11-20;00:00;11922;1
2024-09-02;03:00;1155;0
2021-11-06;03:00;2745;2
2023-11-20;04:00;9579;1
2024-09-02;08:00;1414;963
2021-11-06;04:00;2720;2
2023-11-20;05:00;9597;1
2024-09-02;10:00;1028;3986
2021-11-06;05:00;2699;1
2023-11-20;06:00;9832;1
2024-09-02;20:00;697;22
2021-11-06;12:00;2114;3644
2023-11-20;08:00;10369;308
2024-09-03;01:00;342;0
2021-11-06;13:00;2448;3582
2023-11-20;10:00;10961;2098
2024-09-03;02:00;331;0
2021-11-06;15:00;3092;2183
2023-11-20;11:00;11555;2506
2024-09-03;08:00;401;688
2021-11-06;19:00;4866;3
2023-11-20;23:00;5426;1
2024-09-03;13:00;659;3920
2021-11-06;20:00;5589;2
2023-11-21;14:00;5575;1955
2024-09-03;16:00;1322;2495
2021-11-07;04:00;6308;2
2024-01-01;00:00;13688;1
2024-09-04;04:00;610;0
2021-11-07;05:00;5983;2
2024-01-01;01:00;13427;1
2024-09-04;07:00;523;61
2021-11-07;10:00;4712;1732
2024-01-01;07:00;7237;2
2024-09-04;11:00;219;3144
2021-11-07;11:00;4954;2126
2024-01-01;10:00;9817;1296
2024-09-04;14:00;514;3307
2021-11-07;13:00;5163;1937
2024-01-01;13:00;8831;2687
2024-09-04;16:00;999;2550
2021-11-07;20:00;3260;2
2024-01-01;17:00;9215;22
2024-09-04;23:00;2655;0
2021-11-08;00:00;2805;2
2024-01-01;18:00;11180;2
2024-09-05;01:00;2959;0
2021-11-08;03:00;2417;2
2024-01-02;04:00;15623;1
2024-09-05;07:00;4918;47
2021-11-08;08:00;1772;429
2024-01-02;08:00;15377;16
2024-09-05;14:00;2383;4490
2021-11-08;13:00;1655;3007
2024-01-02;22:00;15496;2
2024-09-05;16:00;2433;3532
2021-11-08;19:00;1785;2
2024-01-03;01:00;14228;2
2024-09-05;17:00;2488;2549
2021-11-09;08:00;1811;395
2024-01-03;05:00;14319;2
2024-09-06;06:00;1924;0
2021-11-09;13:00;1100;3469
2024-01-03;08:00;15337;35
2024-09-06;12:00;1591;3729
2021-11-09;15:00;1053;1901
2024-01-03;09:00;15160;341
2024-09-06;20:00;1818;19
2021-11-10;01:00;562;1
2024-01-03;12:00;15534;1756
2024-09-06;21:00;2290;1
2021-11-10;02:00;781;1
2024-01-03;13:00;15549;1715
2024-09-07;01:00;2693;0
2021-11-10;04:00;976;1
2024-01-03;16:00;16015;301
2024-09-07;06:00;2921;0
2021-11-10;06:00;552;1
2024-01-03;23:00;14362;2
2024-09-07;15:00;2314;4516
2021-11-10;17:00;708;36
2024-01-04;03:00;12533;2
2024-09-07;16:00;2442;3751
2021-11-10;21:00;974;2
2024-01-04;05:00;11282;2
2024-09-07;17:00;2713;2723
2021-11-11;00:00;1021;2
2024-01-04;08:00;9201;72
2024-09-07;18:00;3385;1500
2021-11-11;05:00;895;1
2024-01-04;09:00;8567;771
2024-09-07;21:00;2374;3
2021-11-11;07:00;886;9
2024-01-04;15:00;8123;1342
2024-09-08;14:00;6778;3671
2021-11-11;12:00;404;2798
2024-01-04;20:00;12494;2
2024-09-08;18:00;6207;1219
2021-11-11;13:00;346;2671
2024-01-04;22:00;11243;2
2024-09-09;07:00;6172;48
2021-11-11;19:00;823;2
2024-01-04;23:00;11067;2
2024-09-09;10:00;6318;2367
2021-11-11;21:00;832;2
2024-01-05;03:00;9922;2
2024-09-09;17:00;7685;2540
2021-11-11;22:00;888;2
2024-01-05;04:00;9562;2
2024-09-09;21:00;4668;3
2021-11-12;00:00;915;2
2024-01-05;14:00;5180;1214
2024-09-09;23:00;3872;2
2021-11-12;04:00;1524;2
2024-01-06;02:00;3898;2
2024-09-10;08:00;4726;869
2021-11-12;07:00;2372;7
2024-01-06;09:00;4398;496
2024-09-10;16:00;9789;4914
2021-11-12;09:00;2650;881
2024-01-06;13:00;5328;2175
2024-09-10;19:00;9629;350
2021-11-12;17:00;3842;38
2024-01-06;18:00;6452;2
2024-09-11;00:00;11299;2
2021-11-12;23:00;5868;2
2024-01-06;19:00;6735;2
2024-09-11;03:00;9757;0
2021-11-13;23:00;2229;2
2024-01-06;21:00;6504;2
2024-09-11;07:00;7560;55
2021-11-14;02:00;2301;2
2024-01-07;08:00;5983;47
2024-09-11;10:00;4470;2585
2021-11-14;13:00;3420;1409
2024-01-07;12:00;6695;2003
2024-09-11;12:00;5097;3849
2021-11-14;21:00;4512;2
2024-01-07;15:00;7480;838
2024-09-11;16:00;6409;2349
2021-11-15;04:00;3124;2
2024-01-07;16:00;7716;286
2024-09-11;23:00;3656;0
2021-11-15;05:00;2987;1
2024-01-07;18:00;8861;2
2024-09-12;09:00;1415;2158
2021-11-15;09:00;3409;414
2024-01-08;09:00;9313;352
2024-09-12;15:00;5050;5721
2021-11-15;11:00;3145;887
2024-01-08;11:00;8687;1318
2024-09-12;19:00;3063;397
2021-11-15;21:00;1493;2
2024-01-08;15:00;7222;918
2024-09-12;23:00;2742;1
2021-11-16;01:00;833;2
2024-01-08;16:00;6478;334
2024-09-13;01:00;3250;0
2021-11-16;03:00;697;2
2024-01-08;17:00;6218;21
2024-09-13;04:00;4385;0
2021-11-16;14:00;721;1106
2024-01-08;22:00;5532;2
2024-09-13;12:00;2751;6564
2021-11-16;15:00;775;680
2024-01-08;23:00;4776;2
2024-09-13;13:00;3141;6693
2021-11-17;03:00;1870;2
2024-01-09;00:00;4185;2
2024-09-13;18:00;4011;2016
2021-11-17;11:00;1540;1189
2024-01-09;10:00;3834;1466
2024-09-13;19:00;3347;420
2021-11-17;15:00;1438;744
2024-01-09;11:00;4008;2257
2024-09-13;20:00;3391;12
2021-11-17;16:00;1489;247
2024-01-09;12:00;3867;2641
2024-09-14;03:00;3272;0
2021-11-17;21:00;1860;2
2024-01-09;17:00;2893;39
2024-09-14;16:00;2458;5770
2021-11-17;22:00;1705;2
2024-01-09;19:00;3036;2
2024-09-14;19:00;2353;400
2021-11-18;02:00;1521;2
2024-01-10;03:00;1913;2
2024-09-14;22:00;3240;3
2021-11-18;05:00;1357;4
2024-01-10;04:00;1951;2
2024-09-15;05:00;3030;0
2021-11-18;18:00;1578;3
2024-01-10;06:00;2058;2
2024-09-15;10:00;2042;5545
2021-11-18;19:00;1593;2
2024-01-10;18:00;2657;2
2024-09-15;11:00;2803;7003
2021-11-18;23:00;1089;2
2024-01-10;19:00;3236;2
2024-09-15;20:00;2805;9
2021-11-19;03:00;1174;2
2024-01-10;20:00;3568;2
2024-09-16;15:00;4107;5522
2021-11-19;04:00;1126;2
2024-01-11;00:00;4048;2
2024-09-16;17:00;5404;3213
2021-11-19;05:00;1131;2
2024-01-11;02:00;4626;1
2024-09-17;06:00;7487;0
2021-11-19;06:00;1194;3
2024-01-11;06:00;4887;2
2024-09-17;09:00;7711;2224
2021-11-19;07:00;1244;8
2024-01-12;01:00;5641;2
2024-09-17;15:00;10680;4374
2021-11-19;08:00;1264;265
2024-01-12;06:00;5553;2
2024-09-17;21:00;9496;2
2021-11-19;11:00;568;2714
2024-01-12;11:00;3818;2501
2024-09-18;01:00;8105;0
2021-11-19;17:00;770;29
2024-01-13;02:00;1662;2
2024-09-18;02:00;7816;0
2021-11-19;22:00;1767;2
2024-01-13;09:00;782;538
2024-09-18;04:00;7366;0
2021-11-20;05:00;1531;2
2024-01-13;13:00;567;3014
2024-09-18;22:00;7023;0
2021-11-20;08:00;837;243
2024-01-13;22:00;432;2
2024-09-19;00:00;7230;0
2021-11-20;16:00;139;320
2024-01-14;02:00;533;1
2024-09-19;01:00;7374;0
2021-11-20;18:00;213;2
2024-01-14;08:00;810;32
2024-09-19;06:00;6248;1
2021-11-20;19:00;238;2
2024-01-14;13:00;783;2466
2024-09-19;08:00;6378;816
2021-11-21;02:00;453;2
2024-01-14;20:00;1451;2
2024-09-19;10:00;5066;4756
2021-11-21;05:00;577;2
2024-01-15;01:00;1970;2
2024-09-19;22:00;7017;0
2021-11-21;08:00;949;106
2024-01-15;12:00;3903;2094
2024-09-20;04:00;4419;0
2021-11-21;13:00;2906;1001
2024-01-15;14:00;4438;1778
2024-09-20;12:00;1698;5332
2021-11-21;15:00;3109;488
2024-01-15;17:00;2726;31
2024-09-20;15:00;2015;4539
2021-11-22;06:00;8960;2
2024-01-15;23:00;2028;2
2024-09-20;16:00;1955;3732
2021-11-22;11:00;10048;1778
2024-01-16;01:00;1779;2
2024-09-20;17:00;1994;2544
2021-11-22;13:00;10225;1861
2024-01-16;12:00;575;2453
2024-09-21;00:00;2691;0
2021-11-22;14:00;10181;1574
2024-01-16;23:00;3855;2
2024-09-21;04:00;2443;0
2021-11-22;15:00;10117;1102
2024-01-17;00:00;4064;2
2024-09-21;07:00;3227;35
2021-11-22;16:00;9915;363
2024-01-17;10:00;6818;453
2024-09-21;10:00;2323;3248
2021-11-22;17:00;9791;20
2024-01-17;11:00;7522;763
2024-09-21;19:00;2668;95
2021-11-22;20:00;9833;3
2024-01-17;16:00;8892;420
2024-09-21;20:00;3041;1
2021-11-22;22:00;9020;2
2024-01-17;20:00;6313;2
2024-09-21;23:00;4519;0
2021-11-23;03:00;8105;1
2024-01-17;21:00;5909;2
2024-09-22;00:00;4600;0
2021-11-23;06:00;7601;2
2024-01-18;05:00;7585;2
2024-09-22;13:00;2109;3093
2021-11-23;07:00;7935;2
2024-01-18;10:00;5335;1132
2024-09-22;16:00;2709;2352
2021-11-23;20:00;7705;2
2024-01-18;11:00;5107;1694
2024-09-22;17:00;3035;1615
2021-11-23;23:00;6615;1
2024-01-18;22:00;3498;2
2024-09-22;20:00;2269;1
2021-11-24;06:00;4397;1
2024-01-19;01:00;2129;2
2024-09-23;01:00;3431;0
2021-11-24;18:00;1952;5
2024-01-19;11:00;818;2675
2024-09-23;19:00;4363;122
2021-11-24;22:00;1636;2
2024-01-19;21:00;2958;1
2024-09-24;00:00;4276;0
2021-11-25;03:00;1909;2
2024-01-20;01:00;2875;1
2024-09-24;07:00;6155;15
2021-11-25;05:00;2533;2
2024-01-20;07:00;2492;3
2024-09-24;11:00;7295;3254
2021-11-25;09:00;2502;311
2024-01-20;10:00;1968;2693
2024-09-24;19:00;3900;139
2021-11-25;18:00;3066;3
2024-01-20;14:00;1432;4367
2024-09-25;03:00;3548;0
2021-11-26;05:00;2292;2
2024-01-21;02:00;10244;1
2024-09-25;09:00;5155;1558
2021-11-26;10:00;6087;919
2024-01-21;04:00;9593;1
2024-09-25;12:00;6876;3799
2021-11-26;13:00;9980;1723
2024-01-21;05:00;9842;1
2024-09-25;13:00;7512;3915
2021-11-26;16:00;11457;257
2024-01-21;21:00;14446;1
2024-09-25;15:00;8530;2870
2021-11-26;19:00;10817;3
2024-01-21;23:00;14572;1
2024-09-25;17:00;8846;1025
2021-11-27;08:00;7733;71
2024-01-22;03:00;14969;1
2024-09-25;23:00;11554;0
2021-11-27;11:00;7862;1697
2024-01-22;05:00;14921;1
2024-09-26;04:00;9961;0
2021-11-27;12:00;8092;1726
2024-01-22;08:00;14736;96
2024-09-26;11:00;12668;1343
2021-11-27;14:00;7435;1049
2024-01-22;12:00;14644;1808
2024-09-26;15:00;13481;2466
2021-11-28;02:00;8599;2
2024-01-22;13:00;14465;1663
2024-09-26;16:00;13761;2108
2021-11-28;10:00;8519;1413
2024-01-22;19:00;13383;2
2024-09-27;04:00;6869;0
2021-11-28;11:00;8433;1976
2024-01-22;20:00;12974;2
2024-09-27;10:00;13298;2457
2021-11-28;18:00;6206;2
2024-01-22;22:00;12935;2
2024-09-27;14:00;7614;2005
2021-11-29;00:00;4284;2
2024-01-22;23:00;12505;2
2024-09-27;15:00;7344;1816
2021-11-29;01:00;4070;2
2024-01-23;04:00;9622;2
2024-09-27;23:00;7063;0
2021-11-29;04:00;3326;2
2024-01-23;18:00;14950;2
2024-09-28;08:00;3812;557
2021-11-29;07:00;3106;2
2024-01-23;19:00;15053;2
2024-09-28;16:00;1993;4531
2021-11-29;13:00;2471;2091
2024-01-23;21:00;15143;2
2024-09-28;20:00;814;1
2021-11-29;19:00;3482;2
2024-01-24;02:00;15203;2
2024-09-28;22:00;691;0
2021-11-29;21:00;3875;2
2024-01-24;03:00;15066;2
2024-09-29;20:00;7226;2
2021-11-29;22:00;4548;2
2024-01-24;06:00;14238;2
2024-09-29;23:00;9018;0
2021-11-30;03:00;8437;2
2024-01-24;09:00;12892;566
2024-09-30;00:00;8740;0
2021-11-30;10:00;10850;1780
2024-01-24;21:00;5616;2
2024-09-30;02:00;9084;0
2021-11-30;11:00;10780;2399
2024-01-24;22:00;5045;2
2024-09-30;07:00;12158;7
2021-11-30;23:00;12538;2
2024-01-25;04:00;2010;2
2024-09-30;12:00;12964;4454
2021-12-01;00:00;12883;1
2024-01-25;08:00;2334;124
2024-09-30;14:00;12476;4302
2021-12-01;01:00;13326;1
2024-01-25;15:00;2997;2690
2024-10-01;04:00;7211;0
2021-12-01;04:00;13733;1
2024-01-25;16:00;3131;1231
2024-10-01;07:00;5404;7
2021-12-01;08:00;13259;104
2024-01-25;18:00;4192;3
2024-10-01;16:00;3961;1990
2021-12-01;09:00;12815;521
2024-01-25;19:00;4683;2
2024-10-01;18:00;3116;448
2021-12-01;19:00;7027;1
2024-01-25;20:00;4897;2
2024-10-02;10:00;2483;1960
2021-12-02;10:00;7326;1623
2024-01-26;02:00;6966;2
2024-10-02;12:00;1784;3379
2021-12-02;15:00;7269;1137
2024-01-26;08:00;10924;85
2024-10-02;14:00;1380;3479
2021-12-03;00:00;2563;1
2024-01-26;10:00;10676;1337
2024-10-02;17:00;1735;1178
2021-12-03;05:00;4050;1
2024-01-26;16:00;4524;818
2024-10-02;23:00;3330;0
2021-12-03;10:00;9215;1434
2024-01-27;04:00;1919;2
2024-10-03;02:00;3739;0
2021-12-03;11:00;10103;1934
2024-01-27;12:00;1111;3950
2024-10-03;10:00;5640;2650
2021-12-03;18:00;10973;1
2024-01-27;19:00;4669;2
2024-10-03;15:00;5543;3915
2021-12-03;19:00;10895;1
2024-01-27;22:00;6053;2
2024-10-03;20:00;4927;0
2021-12-04;01:00;9051;1
2024-01-28;07:00;8321;3
2024-10-04;04:00;3819;0
2021-12-04;02:00;8805;1
2024-01-28;11:00;6459;3434
2024-10-04;05:00;3592;0
2021-12-04;06:00;8266;1
2024-01-28;13:00;4499;3670
2024-10-04;08:00;3332;396
2021-12-04;15:00;11552;677
2024-01-29;00:00;7410;2
2024-10-04;13:00;1920;6450
2021-12-04;21:00;11090;1
2024-01-29;02:00;6750;2
2024-10-04;15:00;1906;5491
2021-12-05;02:00;8237;1
2024-01-29;03:00;6365;2
2024-10-04;16:00;1824;4283
2021-12-05;08:00;6981;92
2024-01-29;04:00;6178;2
2024-10-04;17:00;1705;2622
2021-12-05;13:00;6943;1758
2024-01-29;06:00;5824;2
2024-10-04;20:00;1792;1
2021-12-05;14:00;7087;1498
2024-01-29;10:00;5196;2516
2024-10-04;23:00;2461;0
2021-12-05;18:00;6052;1
2024-01-30;00:00;6880;2
2024-10-05;00:00;2504;0
2021-12-05;21:00;5223;1
2024-01-30;02:00;6041;2
2024-10-05;03:00;2175;0
2021-12-06;00:00;3989;1
2024-01-30;07:00;6206;3
2024-10-05;09:00;2511;2315
2021-12-06;09:00;2274;663
2024-01-30;13:00;3514;3899
2024-10-05;11:00;1467;6087
2021-12-06;18:00;10451;2
2024-01-30;15:00;2513;2691
2024-10-05;13:00;2787;7296
2021-12-06;23:00;10316;1
2024-01-30;22:00;759;0
2024-10-05;16:00;3534;4800
2021-12-07;07:00;5300;1
2024-01-30;23:00;815;0
2024-10-06;00:00;7102;0
2021-12-07;10:00;5990;1246
2024-01-31;03:00;459;0
2024-10-06;12:00;5135;2763
2021-12-07;12:00;9717;1292
2024-01-31;04:00;455;0
2024-10-06;15:00;6601;2186
2021-12-07;15:00;11851;262
2024-01-31;09:00;990;1032
2024-10-06;16:00;6775;1661
2021-12-07;22:00;12094;1
2024-01-31;10:00;984;2283
2024-10-07;04:00;4328;0
2021-12-08;01:00;10519;1
2024-01-31;11:00;842;3354
2024-10-07;05:00;4035;0
2021-12-08;05:00;9217;1
2024-01-31;16:00;2005;1512
2024-10-07;10:00;2296;1055
2021-12-08;09:00;7028;256
2024-01-31;17:00;2060;282
2024-10-07;21:00;7213;0
2021-12-08;13:00;5303;1319
2024-01-31;19:00;4079;1
2024-10-07;22:00;6950;0
2021-12-08;23:00;5705;1
2024-01-31;22:00;6244;0
2024-10-08;01:00;8015;0
2021-12-09;04:00;5610;1
2024-02-01;04:00;6112;0
